location_name,location_region,location_country,location_lat,location_lon,location_tz_id,location_localtime_epoch,location_localtime,hour_time_epoch,hour_time,hour_temp_c,hour_temp_f,hour_is_day,hour_condition_text,hour_condition_icon,hour_condition_code,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_snow_cm,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph,hour_uv,hour_short_rad,hour_diff_rad,hour_dni,hour_gti,hour_aqi_co,hour_aqi_no2,hour_aqi_o3,hour_aqi_so2,hour_aqi_pm2_5,hour_aqi_pm10,hour_aqi_us_epa_index,hour_aqi_gb_defra_index
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780867800,2026-06-08 03:00,20.3,68.5,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,13.0,20.9,255,WSW,1011.0,29.85,0.0,0.0,0.0,85,28,20.3,68.5,20.3,68.5,20.3,68.5,17.7,63.8,0,7,0,0,10.0,6.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,164.0,8.7,32.0,3.3,5.2,5.2,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780871400,2026-06-08 04:00,20.2,68.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.5,20.2,255,WSW,1011.0,29.86,0.0,0.0,0.0,84,23,20.2,68.4,20.2,68.4,20.2,68.4,17.4,63.4,0,6,0,0,10.0,6.0,17.5,28.2,0.0,0.0,0.0,0.0,0.0,155.0,8.6,32.0,3.2,5.4,5.5,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780875000,2026-06-08 05:00,20.0,67.9,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,12.3,19.8,251,WSW,1012.0,29.88,0.0,0.0,0.0,85,26,20.0,67.9,20.0,67.9,20.0,67.9,17.3,63.2,0,6,0,0,10.0,6.0,17.4,28.0,0.0,0.0,0.0,0.0,0.0,177.0,9.0,31.0,3.4,5.7,5.7,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780878600,2026-06-08 06:00,20.0,67.9,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,12.5,20.2,250,WSW,1012.0,29.89,0.0,0.0,0.0,85,30,20.0,67.9,20.0,67.9,20.0,67.9,17.4,63.3,0,7,0,0,10.0,6.0,17.4,28.0,0.2,16.2,8.26,0.0,8.2,264.0,10.6,30.0,4.0,5.0,5.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780882200,2026-06-08 07:00,21.1,70.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,15.9,25.6,253,WSW,1012.0,29.9,0.0,0.0,0.0,79,12,21.1,70.1,21.1,70.1,24.3,75.7,17.3,63.1,0,4,0,0,10.0,6.0,20.3,32.7,1.0,89.62,41.07,0.0,40.78,382.0,12.7,29.0,4.8,4.4,4.5,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780885800,2026-06-08 08:00,23.1,73.5,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,17.7,28.4,254,WSW,1013.0,29.91,0.0,0.0,0.0,69,50,25.0,77.1,23.1,73.5,25.0,77.1,17.1,62.8,0,4,0,0,10.0,6.0,20.3,32.7,2.9,190.92,68.32,0.0,67.93,445.0,13.3,31.0,5.1,4.8,4.9,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780889400,2026-06-08 09:00,24.8,76.6,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,18.1,29.2,257,WSW,1012.0,29.9,0.0,0.0,0.0,62,16,26.1,78.9,24.8,76.6,26.1,78.9,16.9,62.4,0,1,0,0,10.0,6.0,20.8,33.6,6.1,272.43,109.52,0.0,108.82,392.0,11.0,38.0,4.4,5.1,5.3,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780893000,2026-06-08 10:00,26.7,80.0,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,18.8,30.2,256,WSW,1012.0,29.87,0.0,0.0,0.0,55,39,27.6,81.6,26.7,80.0,27.6,81.6,16.8,62.2,0,1,0,0,10.0,6.0,21.6,34.8,9.3,372.38,129.31,17330.5,1904.34,285.0,7.3,48.0,3.3,3.2,3.3,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780896600,2026-06-08 11:00,28.2,82.7,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,19.2,31.0,257,WSW,1011.0,29.85,0.0,0.0,0.0,50,32,28.9,84.0,28.2,82.7,28.9,84.0,16.7,62.0,0,1,0,0,10.0,6.0,22.1,35.6,10.8,466.51,123.42,1382.67,563.38,222.0,4.6,56.0,2.5,2.5,2.6,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780900200,2026-06-08 12:00,29.4,85.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,19.0,30.6,260,W,1010.0,29.82,0.0,0.0,0.0,46,23,30.1,86.2,29.4,85.0,30.1,86.2,16.6,61.9,0,1,0,0,10.0,6.0,21.9,35.2,11.3,993.1,95.2,1905.24,1095.57,252.0,3.9,61.0,2.3,2.5,2.6,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780903800,2026-06-08 13:00,30.3,86.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,19.5,31.3,262,W,1008.0,29.78,0.0,0.0,0.0,43,17,31.0,87.8,30.3,86.6,31.0,87.8,16.5,61.7,0,0,0,0,10.0,6.0,22.4,36.0,9.3,985.02,101.94,1321.5,1036.28,327.0,4.3,64.0,2.4,2.9,3.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780907400,2026-06-08 14:00,30.5,86.9,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,20.4,32.8,262,W,1008.0,29.76,0.0,0.0,0.0,43,27,31.2,88.2,30.5,86.9,31.2,88.2,16.5,61.6,0,1,0,0,10.0,6.0,23.4,37.7,4.4,942.9,143.73,967.97,968.35,403.0,5.7,64.0,2.7,2.9,3.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780911000,2026-06-08 15:00,28.9,84.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,19.9,32.0,264,W,1008.0,29.76,0.0,0.0,0.0,48,24,29.7,85.5,28.9,84.0,29.7,85.5,16.9,62.5,0,1,0,0,10.0,6.0,22.9,36.9,3.7,775.02,145.48,674.98,786.91,482.0,8.7,60.0,3.1,4.1,4.2,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780914600,2026-06-08 16:00,28.6,83.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,19.7,31.7,265,W,1008.0,29.77,0.0,0.0,0.0,48,22,29.3,84.7,28.6,83.4,29.3,84.7,16.6,61.9,0,1,0,0,10.0,6.0,22.8,36.8,1.5,685.3,142.82,552.35,692.75,562.0,12.6,52.0,3.7,5.2,5.2,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780918200,2026-06-08 17:00,28.0,82.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,18.3,29.5,264,W,1009.0,29.79,0.0,0.0,0.0,50,25,28.8,83.8,28.0,82.3,28.8,83.8,16.8,62.2,0,1,0,0,10.0,6.0,22.6,36.3,0.3,597.33,133.19,478.17,604.1,599.0,15.5,46.0,4.2,4.9,5.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780921800,2026-06-08 18:00,26.9,80.4,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,17.0,27.4,266,W,1010.0,29.82,0.0,0.0,0.0,55,31,27.8,82.1,26.9,80.4,27.8,82.1,17.0,62.7,0,1,0,0,10.0,6.0,22.4,36.1,0.0,47.96,25.5,24.98,48.26,559.0,16.7,41.0,4.6,5.0,5.2,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780925400,2026-06-08 19:00,25.5,78.0,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,16.3,26.3,262,W,1010.0,29.84,0.0,0.0,0.0,61,31,26.7,80.1,25.5,78.0,26.7,80.1,17.4,63.2,0,2,0,0,10.0,6.0,22.2,35.7,0.0,0.0,0.0,0.0,0.0,474.0,16.9,38.0,4.9,5.0,5.1,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780929000,2026-06-08 20:00,24.5,76.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,15.7,25.2,257,WSW,1011.0,29.85,0.0,0.0,0.0,66,16,26.0,78.7,24.5,76.0,26.0,78.7,17.8,64.0,0,2,0,0,10.0,6.0,21.0,33.7,0.0,0.0,0.0,0.0,0.0,401.0,16.4,35.0,5.0,5.1,5.2,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780932600,2026-06-08 21:00,23.7,74.6,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,15.0,24.1,252,WSW,1011.0,29.87,0.0,0.0,0.0,71,28,25.4,77.8,23.7,74.6,25.4,77.8,18.1,64.7,0,3,0,0,10.0,6.0,20.1,32.3,0.0,0.0,0.0,0.0,0.0,361.0,15.1,34.0,4.8,5.0,5.1,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780936200,2026-06-08 22:00,22.8,73.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,15.0,24.1,249,WSW,1012.0,29.87,0.0,0.0,0.0,77,21,24.9,76.9,22.8,73.1,24.9,76.9,18.5,65.3,0,4,0,0,10.0,6.0,20.3,32.6,0.0,0.0,0.0,0.0,0.0,332.0,13.1,34.0,4.5,4.5,4.6,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780939800,2026-06-08 23:00,22.2,72.0,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,15.0,24.1,248,WSW,1011.0,29.87,0.0,0.0,0.0,80,46,24.6,76.3,22.2,72.0,24.6,76.3,18.6,65.5,0,7,0,0,10.0,6.0,20.4,32.8,0.0,0.0,0.0,0.0,0.0,299.0,11.2,35.0,4.1,3.7,3.8,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780943400,2026-06-09 00:00,21.8,71.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,14.8,23.8,250,WSW,1011.0,29.85,0.0,0.0,0.0,82,24,21.8,71.3,21.8,71.3,24.4,76.0,18.6,65.5,0,5,0,0,10.0,6.0,20.0,32.2,0.0,0.0,0.0,0.0,0.0,251.0,9.3,36.0,3.8,2.9,3.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780947000,2026-06-09 01:00,21.5,70.7,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,14.8,23.8,254,WSW,1010.0,29.83,0.0,0.0,0.0,83,90,21.5,70.7,21.5,70.7,24.3,75.8,18.5,65.3,0,18,0,0,10.0,6.0,20.0,32.3,0.0,0.0,0.0,0.0,0.0,200.0,7.5,38.0,3.5,2.5,2.5,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780950600,2026-06-09 02:00,21.2,70.2,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,15.0,24.1,252,WSW,1009.0,29.81,0.0,0.0,0.0,83,33,21.3,70.3,21.3,70.3,24.3,75.7,18.3,64.9,0,6,0,0,10.0,6.0,20.7,33.3,0.0,0.0,0.0,0.0,0.0,164.0,6.2,40.0,3.3,2.2,2.3,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780954200,2026-06-09 03:00,21.3,70.3,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,14.8,23.8,251,WSW,1009.0,29.8,0.0,0.0,0.0,83,100,21.3,70.3,21.3,70.3,24.3,75.7,18.3,64.9,0,22,0,0,10.0,6.0,20.2,32.5,0.0,0.0,0.0,0.0,0.0,144.0,5.7,41.0,3.3,2.1,2.1,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780957800,2026-06-09 04:00,21.2,70.1,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,14.8,23.8,251,WSW,1009.0,29.8,0.0,0.0,0.0,83,38,21.2,70.1,21.2,70.1,24.2,75.6,18.3,64.9,0,7,0,0,10.0,6.0,20.4,32.8,0.0,0.0,0.0,0.0,0.0,139.0,5.7,41.0,3.5,2.0,2.1,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780961400,2026-06-09 05:00,21.0,69.8,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,14.5,23.4,255,WSW,1010.0,29.82,0.0,0.0,0.0,85,46,21.0,69.7,21.0,69.7,21.0,69.7,18.4,65.1,0,9,0,0,10.0,6.0,20.1,32.4,0.0,0.0,0.0,0.0,0.0,169.0,5.9,41.0,3.6,2.1,2.2,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780965000,2026-06-09 06:00,21.0,69.9,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,14.3,23.0,254,WSW,1010.0,29.83,0.0,0.0,0.0,86,53,21.1,69.9,21.1,69.9,24.2,75.5,18.5,65.4,0,10,0,0,10.0,6.0,19.3,31.1,0.2,16.04,8.01,0.0,7.95,273.0,6.4,41.0,3.7,2.7,2.8,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780968600,2026-06-09 07:00,22.1,71.7,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,17.0,27.4,257,WSW,1011.0,29.85,0.0,0.0,0.0,80,77,24.6,76.2,22.1,71.7,24.6,76.2,18.5,65.3,0,12,0,0,10.0,6.0,21.6,34.7,1.0,86.4,38.84,0.0,38.56,412.0,7.2,42.0,3.7,3.7,3.8,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780972200,2026-06-09 08:00,24.0,75.3,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,19.0,30.6,256,WSW,1011.0,29.85,0.0,0.0,0.0,69,47,25.7,78.2,24.0,75.3,25.7,78.2,18.0,64.4,0,3,0,0,10.0,6.0,21.9,35.2,2.5,186.7,67.05,0.0,66.67,488.0,7.2,45.0,3.6,2.6,2.7,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780975800,2026-06-09 09:00,25.8,78.4,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,19.9,32.0,256,WSW,1011.0,29.85,0.0,0.0,0.0,60,48,27.0,80.5,25.8,78.4,27.0,80.5,17.3,63.2,0,2,0,0,10.0,6.0,22.9,36.9,6.1,285.32,101.9,0.0,101.32,436.0,5.9,54.0,3.3,3.2,3.4,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780979400,2026-06-09 10:00,27.7,81.9,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,20.4,32.8,257,WSW,1010.0,29.83,0.0,0.0,0.0,51,32,28.5,83.3,27.7,81.9,28.5,83.3,16.8,62.2,0,1,0,0,10.0,6.0,23.4,37.7,8.7,380.54,130.02,18382.0,2011.95,322.0,3.9,65.0,2.8,2.9,3.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780983000,2026-06-09 11:00,29.2,84.5,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,20.6,33.1,259,W,1009.0,29.81,0.0,0.0,0.0,45,28,29.8,85.6,29.2,84.5,29.8,85.6,16.2,61.2,0,1,0,0,10.0,6.0,23.7,38.1,11.6,464.22,152.94,1257.18,552.34,240.0,2.5,73.0,2.5,2.2,2.3,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780986600,2026-06-09 12:00,30.2,86.4,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,20.6,33.1,264,W,1008.0,29.78,0.0,0.0,0.0,43,26,30.8,87.5,30.2,86.4,30.8,87.5,16.2,61.2,0,1,0,0,10.0,6.0,23.7,38.1,13.2,927.86,296.26,1341.95,998.18,230.0,2.1,76.0,2.4,1.7,1.8,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780990200,2026-06-09 13:00,30.7,87.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,21.0,33.8,269,W,1007.0,29.75,0.0,0.0,0.0,42,20,31.3,88.3,30.7,87.2,31.3,88.3,16.2,61.2,0,0,0,0,10.0,6.0,24.2,38.9,11.8,903.02,323.23,868.46,934.4,254.0,2.4,77.0,2.3,2.0,2.1,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780993800,2026-06-09 14:00,30.6,87.1,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,20.6,33.1,269,W,1007.0,29.73,0.0,0.0,0.0,42,45,31.2,88.2,30.6,87.1,31.2,88.2,16.3,61.3,0,1,0,0,10.0,6.0,23.7,38.1,7.2,833.08,332.26,607.04,846.79,289.0,3.6,75.0,2.4,2.4,2.5,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1780997400,2026-06-09 15:00,29.6,85.4,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,19.5,31.3,264,W,1006.0,29.72,0.01,0.0,0.0,45,86,30.3,86.6,29.6,85.4,30.3,86.6,16.5,61.7,0,4,0,0,10.0,6.0,22.9,36.8,2.2,682.24,283.03,428.24,687.98,343.0,6.5,69.0,2.6,2.4,2.4,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781001000,2026-06-09 16:00,28.8,83.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,17.9,28.8,260,W,1007.0,29.73,0.0,0.0,0.0,48,19,29.6,85.3,28.8,83.9,29.6,85.3,16.9,62.4,0,1,0,0,10.0,6.0,22.3,35.8,1.6,565.28,238.25,333.08,568.33,408.0,10.4,61.0,2.8,2.8,3.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781004600,2026-06-09 17:00,28.4,83.1,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,17.9,28.8,263,W,1007.0,29.74,0.0,0.0,0.0,49,20,29.1,84.4,28.4,83.1,29.1,84.4,16.7,62.1,0,1,0,0,10.0,6.0,22.7,36.5,0.3,496.11,212.3,292.42,499.01,447.0,13.3,54.0,3.1,4.1,4.3,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781008200,2026-06-09 18:00,27.3,81.1,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,17.0,27.4,262,W,1008.0,29.77,0.0,0.0,0.0,53,28,28.1,82.6,27.3,81.1,28.1,82.6,16.9,62.4,0,1,0,0,10.0,6.0,22.7,36.5,0.0,51.22,26.81,27.15,51.56,436.0,14.5,49.0,3.5,4.6,4.8,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781011800,2026-06-09 19:00,25.7,78.3,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,16.3,26.3,259,W,1009.0,29.8,0.0,0.0,0.0,59,22,26.9,80.3,25.7,78.3,26.9,80.3,17.1,62.8,0,1,0,0,10.0,6.0,22.6,36.3,0.0,0.0,0.0,0.0,0.0,397.0,14.8,45.0,3.9,4.8,4.9,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781015400,2026-06-09 20:00,24.6,76.2,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,16.1,25.9,255,WSW,1010.0,29.83,0.0,0.0,0.0,65,25,26.0,78.8,24.6,76.2,26.0,78.8,17.5,63.5,0,2,0,0,10.0,6.0,21.8,35.0,0.0,0.0,0.0,0.0,0.0,363.0,14.8,42.0,4.2,4.6,4.7,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781019000,2026-06-09 21:00,23.5,74.3,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,16.1,25.9,253,WSW,1011.0,29.85,0.0,0.0,0.0,70,48,25.3,77.6,23.5,74.3,25.3,77.6,17.7,63.9,0,4,0,0,10.0,6.0,21.5,34.6,0.0,0.0,0.0,0.0,0.0,348.0,14.9,39.0,4.4,4.6,4.7,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781022600,2026-06-09 22:00,22.8,73.0,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,15.4,24.8,251,WSW,1011.0,29.86,0.0,0.0,0.0,74,27,24.9,76.8,22.8,73.0,24.9,76.8,17.8,64.1,0,3,0,0,10.0,6.0,20.5,32.9,0.0,0.0,0.0,0.0,0.0,337.0,14.8,36.0,4.5,4.8,4.9,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781026200,2026-06-09 23:00,22.2,72.0,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,13.9,22.3,248,WSW,1012.0,29.87,0.0,0.0,0.0,77,55,24.6,76.3,22.2,72.0,24.6,76.3,18.0,64.4,0,7,0,0,10.0,6.0,18.5,29.8,0.0,0.0,0.0,0.0,0.0,316.0,14.1,34.0,4.5,4.5,4.6,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781029800,2026-06-10 00:00,21.7,71.1,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,13.2,21.2,251,WSW,1011.0,29.85,0.0,0.0,0.0,80,62,21.7,71.1,21.7,71.1,24.4,76.0,18.1,64.5,0,9,0,0,10.0,6.0,17.8,28.7,0.0,0.0,0.0,0.0,0.0,271.0,12.4,35.0,4.4,3.9,4.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781033400,2026-06-10 01:00,21.3,70.4,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,13.2,21.2,248,WSW,1010.0,29.83,0.0,0.0,0.0,82,59,21.4,70.4,21.4,70.4,24.3,75.7,18.1,64.7,0,9,0,0,10.0,6.0,17.6,28.4,0.0,0.0,0.0,0.0,0.0,217.0,10.1,37.0,4.1,3.4,3.5,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781037000,2026-06-10 02:00,21.0,69.8,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,12.5,20.2,251,WSW,1010.0,29.82,0.0,0.0,0.0,83,35,21.0,69.8,21.0,69.8,21.0,69.8,18.0,64.5,0,7,0,0,10.0,6.0,17.2,27.7,0.0,0.0,0.0,0.0,0.0,177.0,8.4,38.0,4.0,3.2,3.2,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781040600,2026-06-10 03:00,20.9,69.6,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,11.9,19.1,250,WSW,1010.0,29.82,0.0,0.0,0.0,83,37,20.9,69.6,20.9,69.6,20.9,69.6,18.0,64.4,0,7,0,0,10.0,6.0,16.2,26.0,0.0,0.0,0.0,0.0,0.0,166.0,8.0,38.0,4.1,3.1,3.1,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781044200,2026-06-10 04:00,20.6,69.0,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,12.8,20.5,250,WSW,1010.0,29.82,0.0,0.0,0.0,85,36,20.6,69.0,20.6,69.0,20.6,69.0,17.9,64.3,0,7,0,0,10.0,6.0,17.7,28.5,0.0,0.0,0.0,0.0,0.0,170.0,8.2,37.0,4.3,3.0,3.0,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781047800,2026-06-10 05:00,20.3,68.5,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,13.0,20.9,251,WSW,1010.0,29.83,0.0,0.0,0.0,86,40,20.3,68.5,20.3,68.5,20.3,68.5,17.9,64.2,0,8,0,0,10.0,6.0,18.3,29.5,0.0,0.0,0.0,0.0,0.0,168.8,8.5,37.0,4.5,3.2,3.3,1.0,1.0
Bangalore,Karnataka,India,12.9833,77.5833,Asia/Kolkata,1780755532,2026-06-06 19:48,1781051400,2026-06-10 06:00,21.2,70.1,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,13.4,21.6,249,WSW,1010.0,29.83,0.0,0.0,0.0,85,49,21.2,70.1,21.2,70.1,24.2,75.6,18.6,65.5,0,9,0,0,10.0,6.0,18.3,29.4,0.2,16.02,8.1,0.0,8.04,173.0,9.0,38.0,4.6,4.1,4.1,1.0,1.0
